,diagnostics_Image-original_Mean,diagnostics_Image-original_Maximum,diagnostics_Mask-original_VoxelNum,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointAverage,original_glcm_JointEntropy,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunVariance,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Complexity,original_ngtdm_Strength,labels
10,479.8338928222656,3482.0,3412,1122.0,1729.9,7314307668.0,5.259101555761028,318.0,3.654201362635317,2312.0,192.33817269989788,1442.8581477139508,1453.0,415.0,1897.0,129.92086301976408,1464.138298725914,-0.6364369538621968,7314307668.0,61861.32337148112,1900.645913872483,426198.41979398805,-3763.002251414382,345.1695882804743,20.608848022272436,2.692995125521435,2.9981158476990606,13.100936541423597,42.65558499309718,8.63254523012392,85.31116998619434,6.145778692435259,91.44460907568663,7.512511909337273,716.506447831184,2.546632188441869,108.33763188745604,99.11606602928221,1882.9405041031653,9.653575615474795,19417.255275498243,0.006015192625760423,647.8986210561603,80.20782705856996,108.36538394040285,1846.8469333723388,2.0597396688617753,3996.6395592207446,6.177873129853884,1866.2791065922347,0.4533802221682689,1556.7100283863783,38.314247669773636,132.14793236182206,1724.4873501997338,16.123834886817576,32395.91411451398,0.010004984711442915,664.3501997336884,1126.2829766500731,7.145855168663904,10.963496518623193,0.030921380176683357,2277.2088509102286,14.786489676387808,1
11,533.4741020202637,3927.0,12665,1432.0,1886.0,35720004533.0,4.9027922298878055,232.0,4.581165532799105,2536.0,148.81031282452597,1667.914015001974,1689.0,857.0,1679.0,98.7482577578454,1679.3961591525192,-0.8781199241878886,35720004533.0,38434.29793622876,1170.9150705920438,234303.5538249967,-2868.2942488097206,228.61810423135628,5.558501945315654,1.3478135669531874,2.173481748406683,3.69278288111386,33.3938512394902,7.600703663003056,66.78770247898039,5.8562177694068005,58.544151544167974,7.57692453094468,2067.5684958547176,3.2008902370275725,515.9539676273193,61.57214643375427,1166.1411764705883,15.692775365179628,18683.760600078956,0.02262187762670578,234.50649423844854,332.9063240883694,69.65365810097973,1154.6475225411016,3.0563513070670947,3601.3515102733363,6.2536238938301185,4756.060542938687,0.8857235874397147,877.8341759597183,96.02255154639175,102.14007159036561,1102.8105670103093,74.79606958762886,86720.13144329897,0.08561141688835264,870.6881443298969,566.2204248254135,7.801727616884706,58.147881910770266,0.10658685215596782,1158.4081288717855,5.962610080411218,1
12,290.54379653930664,2115.0,4454,496.0,1247.0,4066325515.0,5.335522310043998,349.0,2.717929906505447,1457.0,220.7899856014553,914.8942523574315,976.0,201.0,1256.0,152.22891778116312,955.489600187494,-0.6103211105835926,4066325515.0,75928.88306979352,978.2954630123163,629727.724529749,-6684.825993102434,472.56175305945703,7.4301469196763,1.849103134594732,2.5523232993333216,3.9266553918513782,29.360027424831756,8.471942564138049,58.72005484966351,6.296675229556711,119.99797499478319,7.592889821356006,931.4714863044454,2.1864215331738155,131.31971261787157,121.61076626429647,969.448136506511,9.664571171980242,10257.374494836102,0.09012589868463561,286.917988304666,98.01153988810555,120.0799223353164,945.0947347658632,2.089601805058806,2102.271685279206,6.2473345416021795,2339.370337139684,0.44955804690547563,781.1436504213816,46.535307517084284,111.60072429833801,867.380979498861,18.277904328018224,19769.390660592257,0.1582688289908069,636.2323462414579,512.1888711560042,7.290875013612841,11.844343636656099,0.06407314642686582,760.3617430298679,10.087382561292946,1
13,269.750545501709,2088.0,8536,709.0,955.0,5619107080.0,3.936192263582116,112.0,5.910889974499723,1161.0,77.76676180007009,804.130740393627,788.0,235.0,926.0,49.18159675652082,811.346656723142,-0.32665140803787523,5619107080.0,11657.149729817329,580.6783154203292,25560.403346492636,-71.28694241149694,68.04000457711497,2.3411705753254513,0.8076784059582127,1.69309889974734,1.6717898710916328,23.754021178488724,5.9375730398232305,47.50804235697745,4.837447475129556,17.595293788110105,6.795783111751414,1043.904404873477,5.024947485219445,762.3390346766636,18.703558839830688,579.8650421743205,29.025304592314903,16180.898313027179,0.05821066630342475,70.9866776986891,306.128871243927,25.612392633875512,592.7303102702141,7.063241154728585,3935.2273013167487,6.023446017715325,1754.3956647121004,3.133618211752073,388.32880757762814,46.88376383763838,49.28308012554296,552.7555350553506,1746.789667896679,878413.2343173432,3.546720926259643,346.4391143911439,286.9553539292578,7.07834517790044,1684.781307444071,0.21600371426269796,299.2315481748513,2.9903035480029296,1
14,542.3278160095215,4436.0,3208,2116.7,2629.0,18790427930.0,4.766510093047216,165.0,11.020765765851056,2896.0,202.35326078506964,2396.9033665835414,2491.0,321.0,2575.0,76.63905205209576,2420.199436996444,-2.7799612823799458,18790427930.0,112219.5660983918,7381.162576778639,4306166.329195052,-41446.20790011342,576.9383985998605,29.398792566451956,2.6525999512062195,2.8562807477394805,22.182421250417775,85.11322102063379,7.637031270235834,170.22644204126757,5.641211554557804,151.58429779157802,7.110373281068325,565.9806733167082,3.2587666587894355,176.5081047381546,179.54298004598854,7302.892456359103,12.594763092269327,99933.37001246883,0.002002441058156613,2085.3219024279756,113.89762801342891,220.07468015963133,7084.477038437845,2.490842713132469,18975.32178189175,5.953009071617437,1507.737647671729,0.6611091360153716,5677.85476249213,37.917647058823526,325.58292846550387,6391.898319327731,36.68235294117647,293684.45966386556,0.005650555743841022,534.1714285714286,4139.892898021731,7.135413531776228,29.415024362686253,0.011604418592761389,5449.188259994712,66.31053917191802,1
15,424.69085693359375,2511.0,516,570.0,1389.0,643140024.0,5.232539811592761,428.25,2.4151360421812362,1551.0,249.5231656751397,1075.7596899224807,1161.5,246.0,1305.0,188.04967480441135,1116.4207967199632,-0.744105969719623,643140024.0,89136.48488672558,1383.0474322199068,610749.0756969632,-8739.141436811788,480.95661321479247,31.088667610997128,3.7031727497558578,3.391616118334472,16.749642838125666,35.64441478243259,8.245061765359413,71.2888295648652,6.031323023243223,128.0113202064473,6.789443635456972,151.21317829457365,2.6277567453878974,16.45736434108527,142.38204960639385,1336.781007751938,7.577519379844961,13548.773255813954,0.009724768886234969,593.3953804484757,12.54666624345637,143.1606482877985,1257.895967841884,1.7545461950016457,2637.3649300132893,5.80191381606534,344.64301714448146,0.35101742388629475,1100.111969700358,7.944983818770226,139.7201746944418,1103.1294498381876,7.6957928802588995,13973.019417475729,0.010671171395364238,187.58899676375404,840.2995540746917,6.241155649076221,4.907217142677601,0.010697427491307195,1756.270493800326,47.821929188642656,1
16,532.4025497436523,3049.0,7191,927.0,1491.0,10322705052.0,5.16396439291092,257.0,5.005675226718739,2354.0,179.87044757908944,1173.2176331525518,1127.0,447.0,1907.0,110.56288714881003,1198.124957701756,0.9115859794058665,10322705052.0,59063.79952775918,1027.103434276316,641825.6633137619,6573.403271888976,356.71638753960417,11.286771997867223,2.1283329334424654,2.7376946336321764,6.629221953550098,30.671547252320206,8.419366902532177,61.343094504640405,6.0985972422792045,92.00078988436788,7.50701821324453,1472.5096648588512,2.529574652380433,272.16812682519816,94.62558199758381,1022.0741204283132,10.125573633708802,9107.742038659435,0.015522773103853003,406.4008328586666,194.45800471751124,104.43503787398649,1054.869683045571,2.1498711621610713,2073.847477582162,6.170022855177339,3764.608112917132,0.4976591523728613,909.9777398271634,79.89793150220413,133.4793906262918,1163.1732790776534,24.14479484571041,19960.91590369617,0.035966330742113896,1144.7497456765004,799.2085440597195,7.39778530677789,18.198738334666615,0.07239310232110899,2538.9554580260924,13.685231856437758,1
17,437.01341247558594,2210.0,699,616.8,808.2,363905964.0,3.7022464824572627,94.0,4.36855931598368,970.0,62.576949289911404,716.7124463519314,717.0,383.0,587.0,40.196754362665246,721.5326676997653,-0.1442215250744136,363905964.0,6932.659802169869,215.34775921564818,5845.540642533853,11.911208295362181,38.122630364244365,3.428413826410972,1.2909227738117492,2.1050985835596743,1.671914824475799,14.376110787180771,6.218059473012271,28.752221574361535,4.566556320367308,10.387761047663837,6.087100814215194,127.26323319027182,2.9185572686097654,66.25035765379113,11.131720974783105,212.4549356223176,13.288984263233191,2976.1316165951357,0.08342984946550522,48.22908937979102,45.63060998744935,12.059674966186211,208.5885239195788,2.6569456866467447,579.1445103197389,4.816278477539672,302.71880662365226,0.7081225580759064,163.85395666535072,17.092165898617512,15.217481789802292,197.03225806451613,28.483870967741936,6398.912442396313,0.16834194539227554,57.34101382488479,96.15237298484752,5.943787305301667,18.107753403130243,0.09511043682890961,141.79459812056737,5.922879330972653,1
18,473.0882873535156,3887.0,11986,1143.0,1937.5,29756775574.0,5.632481788367919,385.0,4.239072546115202,2292.0,244.66349539171196,1542.4987485399633,1557.0,118.0,2174.0,161.94824662029552,1575.6356484964879,-0.7941157873176312,29756775574.0,103325.30756559553,3564.5723553494354,1645743.877686522,-11816.141750449096,625.1227918270343,18.66642488463112,2.760067340012953,3.0655762742230417,10.854304315000453,58.42051815698436,9.296123265750829,116.8410363139688,6.590680688357936,160.94730417791638,7.866238817370219,2758.259636242283,2.2726990933774482,293.6205573168697,165.43418008617817,3554.439929918238,8.4325045886868,32674.675538127816,0.0028829799698568944,1366.7716317978523,229.9257404531156,174.95520767626164,3482.3921899652987,1.8930067331951204,6967.437408132355,6.4763326613550705,6996.825797691221,0.37999692319799694,2985.7622671358513,125.78147512864494,195.58071852869614,3278.706346483705,13.281989708404803,50743.535334476845,0.004496282025686942,2748.6881646655233,2241.673150163922,7.437802838499356,9.055192253941726,0.05125930290978874,4295.378473163837,11.741967662523432,1
19,258.845890045166,2155.0,7097,657.0,952.0,4831113278.0,4.18944661304429,120.0,4.550122000445554,1115.0,88.03025706563545,815.8900944060871,822.0,265.0,850.0,52.301844451265275,825.0612829446939,-0.7870470386753124,4831113278.0,15049.4744643704,564.9290918449196,34793.724803264224,-586.6406275154068,88.11419625228578,2.2423992413057596,0.8835437907142365,1.778692253555264,1.4390948780550565,23.31222725410924,6.376384874107069,46.62445450821848,5.109259202476809,22.58914887339789,7.033818446464674,926.8007608848809,4.558410935928827,517.9908412005072,24.155889019425242,560.1857122727913,24.144990841200507,14190.096942370015,0.048332160442497746,70.10837809628467,247.61825032822296,29.25375361535675,540.8766414535821,5.280801936116928,3039.8259781270117,5.970058256486418,1840.339456099363,2.1235638312175547,362.7325190878941,49.53541858325667,40.37609314394674,462.75988960441583,709.4011039558418,404844.6384544618,1.3013091057944037,284.4682612695492,217.69306810482152,7.155956114304795,666.7735392516222,0.1919131287629676,250.52251322991071,3.2567362145002487,1
20,413.9319381713867,2603.0,9067,772.0,1075.0,7845296796.0,4.326103489590347,173.0,4.943632701752556,1235.0,100.4470063424632,921.195764861586,930.0,110.0,1125.0,70.34274594320127,930.1926020067338,-0.8604757048751095,7845296796.0,16656.639629135396,1146.1907738782932,41777.32514313894,-686.5674364151128,98.2861754382441,2.130262115303245,0.8522650139382858,1.708669088849256,1.3812761405443523,33.49852328006756,6.465280529444497,66.99704656013512,5.266338206111293,25.104109388386835,7.168232028361624,1251.5779199294143,4.070396296998063,529.4246167420315,26.728083712043123,1140.117238336826,23.20028675416345,27086.50391529723,0.021422779301722473,139.12245533250717,280.45282708539315,32.63591487124978,1118.316549592242,4.85795171749199,5604.408612975425,6.0729661933854056,2337.765510052688,1.7710238451210714,751.5220026583585,54.45552147239264,52.34083365482329,980.486963190184,539.305981595092,617275.9884969326,0.49222185975267735,306.0368098159509,429.16056298268273,7.443270708878695,490.95870128250965,0.11570096809375405,434.6729650740709,5.195212379758541,1
21,579.1703491210938,4492.0,4352,1530.2,2387.0,17693779515.0,5.614364090967,371.0,5.00817737836466,2667.0,255.22792723764596,1985.2713694852941,2013.0,324.0,2343.0,159.11394519937625,2016.3497337642355,-1.20505891672184,17693779515.0,124363.83835308775,4862.501216990096,2404793.3068245505,-20665.545816175814,703.7290593280795,18.129849700310555,2.2484213149970174,2.708563716771975,12.9633012943628,68.49156202349755,8.623017753506538,136.98312404699516,6.5351375036667365,180.46472725709768,7.935767017684343,812.2201286764706,2.7665557333342345,114.04733455882354,199.3651257683249,4813.276884191177,11.511948529411764,58859.86006433824,0.0027876343922371752,1325.1548349729796,77.56384049558068,228.57808941630773,4708.565450665421,2.3837759092258644,11814.665296484098,6.682299172191711,2122.79040451765,0.6081758851754115,3831.806469674687,28.52520740268028,310.7756516115528,4250.560944479897,28.93426930440332,148847.15443522655,0.006855055953833862,614.3937460114869,2534.0259644584285,7.796693572867443,21.22097716585169,0.012071267813852302,3712.456853085548,43.47967839486469,1
22,265.61706924438477,2350.0,5255,454.4,826.0,1995185015.0,4.172829450204458,134.0,6.270917402814841,1278.0,111.82742561341153,595.1899143672692,550.0,380.0,898.0,61.11168172197471,616.1766362033329,1.8425881607267685,1995185015.0,25422.612838337096,126.91462992361537,165166.2510014312,3825.2448701185476,162.20645065354884,1.2605695662235066,0.6631024692577403,1.5169745717852103,0.8087306624971479,9.310093579854675,5.988573658056996,18.620187159709346,5.113777090708976,40.866755054943084,6.953703379103028,684.0253092293054,4.430061388682429,384.7476688867745,40.76413532126079,127.91550903901047,29.407231208372977,2243.148239771646,1.2002927725704622,27.560231472641565,164.5227432937511,53.54314736063219,170.86243144021046,6.846475961706821,600.0677909273729,6.2419879097637425,971.230302794999,2.710464933673304,131.43193292391518,17.278884462151396,75.46582197107982,343.6553784860558,1292.2370517928287,70064.56972111553,49.82021314202094,99.45816733067728,182.89096222845686,7.37388249228602,1182.655358645101,0.3626235292284289,256.4442559390635,9.821439517875259,2
